cluster,material,material_binary,X_Coord,Y_Coord
3,pottery,non-soil,667088.3583,9238865.997
-1,soil,soil,667095.5722,9238673.523
3,pottery,non-soil,667313.5177,9238443.274
7,soil,soil,667093.8463,9238795.627
3,pottery,non-soil,667155.3323,9237786.631
5,pottery,non-soil,667068.0041,9238769.098
5,pottery,non-soil,667091.0911,9238794.362
5,pottery,non-soil,667072.0123,9238802.224
6,pottery,non-soil,667071.3684,9238767.827
4,pottery,non-soil,667104.7879,9238686.08
3,pottery,non-soil,667317.8906,9238493.622
5,pottery,non-soil,667091.484,9238784.96
5,pottery,non-soil,667093.5072,9238792.54
3,pottery,non-soil,667110.0795,9238858.23
6,pottery,non-soil,667071.762,9238769.274
6,pottery,non-soil,667089.5285,9238791.495
6,pottery,non-soil,667063.8232,9238772.736
4,pottery,non-soil,667095.6743,9238795.176
-1,soil,soil,,
5,pottery,non-soil,667093.3553,9238787.209
6,pottery,non-soil,667093.2858,9238791.219
5,pottery,non-soil,667073.3498,9238768.39
5,pottery,non-soil,667071.6885,9238772.695
4,pottery,non-soil,667074.1247,9238765.168
4,pottery,non-soil,667072.2214,9238769.948
5,pottery,non-soil,667092.6011,9238789.637
6,pottery,non-soil,667067.3628,9238799.772
-1,pottery,non-soil,667111.3466,9238704.858
5,pottery,non-soil,667068.0884,9238768.314
4,pottery,non-soil,667063.1705,9238771.091
5,pottery,non-soil,667065.8833,9238772.073
5,pottery,non-soil,667071.6404,9238773.374
5,soil,soil,667065.5579,9238773.975
4,pottery,non-soil,667073.3929,9238770.932
6,pottery,non-soil,667095.1804,9238785.855
4,pottery,non-soil,667070.5443,9238767.852
6,pottery,non-soil,667071.7812,9238759.569
6,pottery,non-soil,667070.5998,9238804.265
-1,slag,non-soil,666924.4055,9239243.086
6,pottery,non-soil,667091.3324,9238784.412
-1,slag,non-soil,666937.553,9239260.168
0,pottery,non-soil,667097.617,9238863.989
4,pottery,non-soil,667088.5334,9238784.177
3,pottery,non-soil,667119.4988,9238898.402
6,pottery,non-soil,667068.3234,9238768.583
-1,soil,soil,,
3,pottery,non-soil,667305.9725,9238577.02
3,pottery,non-soil,667061.9444,9238779.016
-1,pottery,non-soil,667054.511,9238780.554
6,pottery,non-soil,667065.5347,9238770.839
7,soil,soil,666944.5695,9238701.439
4,pottery,non-soil,667074.4954,9238769.13
4,pottery,non-soil,667092.4161,9238792.161
3,pottery,non-soil,667046.1997,9238790.254
6,pottery,non-soil,667094.5294,9238794.777
3,pottery,non-soil,667261.2281,9238317.304
6,pottery,non-soil,667063.8704,9238771.557
5,pottery,non-soil,667073.0571,9238772.954
7,soil,soil,666947.234,9238700.291
0,pottery,non-soil,667084.48,9238784.056
6,pottery,non-soil,667091.2706,9238785.058
7,soil,soil,666947.5239,9238701.704
7,soil,soil,666949.6794,9238699.369
7,soil,soil,666946.3186,9238702.445
5,pottery,non-soil,667072.337,9238763.203
3,pottery,non-soil,667409.5159,9238620.961
4,pottery,non-soil,667063.0289,9238774.29
-1,slag,non-soil,666946.8297,9239278.832
6,pottery,non-soil,667073.086,9238772.622
6,pottery,non-soil,667074.8638,9238771.77
6,pottery,non-soil,667066.0943,9238773.79
6,pottery,non-soil,667068.2716,9238769.295
4,pottery,non-soil,667095.1274,9238795.191
7,soil,soil,667093.7395,9238802.889
-1,pottery,non-soil,667306.0603,9238356.884
6,pottery,non-soil,667062.4075,9238769.197
-1,pottery,non-soil,667368.8604,9238665.208
3,pottery,non-soil,667029.2543,9238716.621
6,pottery,non-soil,667069.0974,9238772.09
5,pottery,non-soil,667089.2431,9238791.824
2,soil,soil,667090.1627,9238785.808
7,metal,non-soil,667282.4488,9239131.644
5,pottery,non-soil,667066.4284,9238799.912
3,pottery,non-soil,667102.2156,9238875.361
6,pottery,non-soil,667095.3149,9238794.506
5,pottery,non-soil,667073.5823,9238763.721
6,pottery,non-soil,667093.3702,9238789.079
3,pottery,non-soil,667286.8904,9238533.824
3,pottery,non-soil,667169.8903,9238030.208
4,pottery,non-soil,667073.1072,9238762.232
-1,slag,non-soil,666949.1216,9239299.387
-1,soil,soil,,
7,soil,soil,667098.7919,9238803.324
3,pottery,non-soil,667087.955,9238860.442
-1,pottery,non-soil,667102.5611,9238687.025
6,pottery,non-soil,667073.3799,9238770.541
-1,pottery,non-soil,667071.3073,9238766.19
6,pottery,non-soil,667074.7289,9238772.018
-1,slag,non-soil,666956.9359,9239294.332
5,pottery,non-soil,667072.907,9238762.56
5,pottery,non-soil,667072.9463,9238764.536
4,pottery,non-soil,667070.8635,9238766.479
6,pottery,non-soil,667063.338,9238768.487
1,pottery,non-soil,667070.8289,9238759.141
3,pottery,non-soil,667312.343,9238439.856
6,pottery,non-soil,667073.0933,9238771.289
3,pottery,non-soil,667188.5144,9237776.717
5,pottery,non-soil,667096.5756,9238786.283
4,pottery,non-soil,667072.2274,9238769.958
6,pottery,non-soil,667094.2197,9238782.897
-1,metal,non-soil,667261.8358,9239125.048
7,soil,soil,666944.7326,9238701.061
4,pottery,non-soil,667068.8832,9238768.646
5,pottery,non-soil,667092.0197,9238795.204
4,pottery,non-soil,667094.1797,9238794.283
6,pottery,non-soil,667093.7796,9238785.576
-1,soil,soil,667082.2567,9238872.307
5,pottery,non-soil,667075.4421,9238772.026
6,pottery,non-soil,667070.6016,9238767.437
6,pottery,non-soil,667091.3079,9238784.554
-1,slag,non-soil,666937.8993,9239256.613
4,pottery,non-soil,667091.6308,9238793.959
0,pottery,non-soil,667100.8725,9238860.603
7,slag,non-soil,666947.3315,9239260.004
4,pottery,non-soil,667073.2179,9238767.66
-1,metal,non-soil,667243.6479,9239162.86
-1,slag,non-soil,666966.556,9239308.845
3,pottery,non-soil,667260.9126,9238303.913
4,pottery,non-soil,667071.4173,9238768.488
3,pottery,non-soil,667191.1401,9238178.074
-1,pottery,non-soil,667091.0173,9238786.061
4,pottery,non-soil,667064.3301,9238773.442
4,pottery,non-soil,667071.1756,9238760.918
7,soil,soil,667097.6079,9238804.373
6,pottery,non-soil,667068.252,9238773.697
-1,pottery,non-soil,667067.6415,9238769.233
-1,slag,non-soil,666917.8689,9239256.411
3,pottery,non-soil,666946.4631,9238698.805
4,pottery,non-soil,667074.4987,9238768.923
5,pottery,non-soil,667072.4114,9238772.292
7,soil,soil,667095.936,9238867.974
-1,slag,non-soil,666953.778,9239246.993
6,pottery,non-soil,667092.8749,9238784.494
3,pottery,non-soil,667056.386,9238792.418
3,pottery,non-soil,667092.9607,9238858.686
6,pottery,non-soil,667092.0543,9238783.373
3,pottery,non-soil,667089.1553,9238915.927
6,pottery,non-soil,667071.4282,9238761.315
4,pottery,non-soil,667094.684,9238789.461
6,pottery,non-soil,667089.9207,9238787.821
6,pottery,non-soil,667070.2233,9238768.251
5,pottery,non-soil,667089.3888,9238783.968
6,pottery,non-soil,667090.3871,9238785.74
3,pottery,non-soil,667206.8153,9238303.542
5,pottery,non-soil,667094.209,9238789.897
6,pottery,non-soil,667071.7656,9238768.135
6,pottery,non-soil,667092.3605,9238784.127
3,pottery,non-soil,667117.1036,9237992.305
4,pottery,non-soil,667074.2506,9238765.548
3,pottery,non-soil,667087.4845,9238894.661
6,pottery,non-soil,667105.9275,9238692.817
7,soil,soil,667093.5884,9238802.731
4,pottery,non-soil,667091.7453,9238794.125
1,pottery,non-soil,667260.8724,9238423.175
3,pottery,non-soil,667073.3155,9238764.497
-1,slag,non-soil,666955.2148,9239282.663
-1,metal,non-soil,,
-1,soil,soil,,
-1,slag,non-soil,666921.5538,9239319.335
1,pottery,non-soil,667350.0531,9238557.712
-1,soil,soil,,
5,pottery,non-soil,667066.913,9238769.89
3,pottery,non-soil,667185.4074,9237822.106
6,pottery,non-soil,667074.9751,9238769.266
4,pottery,non-soil,667089.3492,9238791.686
-1,pottery,non-soil,667110.8771,9238890.078
3,pottery,non-soil,667103.5173,9238894.98
6,pottery,non-soil,667072.9181,9238773.077
6,pottery,non-soil,667068.2245,9238799.444
4,pottery,non-soil,667065.0698,9238773.59
5,pottery,non-soil,667071.5631,9238761.45
4,pottery,non-soil,667073.6653,9238772.672
6,pottery,non-soil,667073.4333,9238770.027
-1,soil,soil,667074.321,9238768.385
-1,slag,non-soil,666935.0371,9239317.37
5,pottery,non-soil,667075.0794,9238769.237
6,pottery,non-soil,667074.7675,9238769.538
5,pottery,non-soil,667072.3378,9238771.786
5,pottery,non-soil,667069.4353,9238768.491
6,pottery,non-soil,667040.4208,9238769.867
3,pottery,non-soil,667061.9444,9238779.016
4,pottery,non-soil,667093.1149,9238783.911
0,pottery,non-soil,667088.3064,9238867.378
4,pottery,non-soil,667071.2733,9238761.958
6,pottery,non-soil,667089.4329,9238789.359
5,pottery,non-soil,667068.6121,9238767.481
5,pottery,non-soil,667090.4024,9238791.202
5,pottery,non-soil,667070.6828,9238802.345
1,pottery,non-soil,667106.2141,9238861.068
6,pottery,non-soil,667094.2346,9238791.528
4,pottery,non-soil,667074.0286,9238771.199
-1,soil,soil,,
6,pottery,non-soil,667066.2714,9238773.679
5,pottery,non-soil,667073.8799,9238772.158
5,pottery,non-soil,667074.4245,9238762.759
6,pottery,non-soil,667062.8783,9238772.111
6,pottery,non-soil,667088.8276,9238783.397
-1,slag,non-soil,666966.741,9239271.118
4,pottery,non-soil,667064.719,9238773.352
5,pottery,non-soil,667075.3819,9238772.216
-1,soil,soil,,
4,pottery,non-soil,667092.8751,9238795.257
6,pottery,non-soil,667071.0235,9238803.309
3,pottery,non-soil,667123.8365,9237814.661
4,pottery,non-soil,667070.6947,9238771.901
-1,slag,non-soil,666970.5742,9239257.641
5,pottery,non-soil,667065.7764,9238769.706
-1,pottery,non-soil,667075.3275,9238772.457
5,pottery,non-soil,667094.2082,9238785.048
6,pottery,non-soil,667090.5815,9238791.104
5,pottery,non-soil,667071.8867,9238768.077
4,pottery,non-soil,667075.0469,9238770.211
5,pottery,non-soil,667073.871,9238761.019
5,pottery,non-soil,667073.3664,9238772.772
-1,slag,non-soil,666923.3841,9239320.061
3,pottery,non-soil,666946.9349,9238699.048
3,pottery,non-soil,667100.587,9238879.136
6,pottery,non-soil,667074.1342,9238766.085
5,pottery,non-soil,667093.1501,9238785.825
3,pottery,non-soil,667100.9745,9238857.803
6,pottery,non-soil,667063.3928,9238774.141
-1,soil,soil,,
6,pottery,non-soil,667093.0009,9238783.517
6,pottery,non-soil,667095.1739,9238783.972
-1,pottery,non-soil,667224.1473,9238279.494
7,soil,soil,666948.8319,9238698.758
5,pottery,non-soil,667070.4362,9238772.298
-1,pottery,non-soil,667175.0424,9237753.665
3,pottery,non-soil,667090.5377,9238904.976
0,pottery,non-soil,667279.8142,9238436.449
5,pottery,non-soil,667075.3801,9238771.628
-1,slag,non-soil,666946.8291,9239275.542
5,pottery,non-soil,667095.727,9238794.24
6,pottery,non-soil,667063.6539,9238774.055
6,pottery,non-soil,667093.4594,9238793.919
6,pottery,non-soil,667040.7086,9238767.906
-1,soil,soil,667096.5825,9238801.721
-1,slag,non-soil,666954.5149,9239320.005
5,pottery,non-soil,667094.9565,9238784.746
3,pottery,non-soil,667071.9684,9238801.979
6,pottery,non-soil,667094.1093,9238794.696
6,pottery,non-soil,667075.1397,9238771.828
3,pottery,non-soil,667088.3687,9238780.551
-1,slag,non-soil,666919.2429,9239284.311
7,soil,soil,666944.336,9238701.533
5,pottery,non-soil,667095.4217,9238792.363
6,pottery,non-soil,667071.9822,9238762.522
-1,slag,non-soil,666963.0003,9239271.739
0,pottery,non-soil,667026.9627,9238724.316
0,pottery,non-soil,667118.4511,9237938.682
4,pottery,non-soil,667072.9907,9238770.009
4,pottery,non-soil,667066.6252,9238767.867
2,pottery,non-soil,667094.8541,9238791.265
5,pottery,non-soil,667089.0337,9238788.633
7,metal,non-soil,667287.0273,9239157.971
4,pottery,non-soil,667090.3355,9238789.739
5,pottery,non-soil,667071.3732,9238766.743
5,pottery,non-soil,667074.0273,9238768.563
7,soil,soil,666944.0944,9238700.401
5,pottery,non-soil,667069.3456,9238803.318
6,pottery,non-soil,667070.0691,9238760.995
6,pottery,non-soil,667071.7504,9238772.412
6,pottery,non-soil,667073.8019,9238759.935
-1,pottery,non-soil,667070.1845,9238803.312
6,pottery,non-soil,667105.6075,9238704.135
3,pottery,non-soil,667216.0192,9238311.151
4,pottery,non-soil,667072.1398,9238772.24
3,pottery,non-soil,667084.6863,9238886.323
3,pottery,non-soil,667195.9943,9238201.146
6,pottery,non-soil,667067.1343,9238768.0
4,pottery,non-soil,667095.3595,9238791.17
-1,slag,non-soil,666924.0035,9239250.02
5,pottery,non-soil,667093.7836,9238793.143
5,pottery,non-soil,667042.5297,9238778.609
4,pottery,non-soil,667093.7523,9238794.727
5,pottery,non-soil,667091.7094,9238791.116
5,pottery,non-soil,667065.7843,9238768.693
4,pottery,non-soil,667073.9161,9238770.654
-1,metal,non-soil,667278.5943,9239127.88
3,pottery,non-soil,667068.5121,9238764.793
6,pottery,non-soil,667073.6159,9238761.96
6,pottery,non-soil,667066.5575,9238769.404
4,pottery,non-soil,667101.2272,9238687.246
3,pottery,non-soil,667241.0914,9238393.561
4,pottery,non-soil,667094.6998,9238787.946
7,soil,soil,667100.068,9238869.573
4,pottery,non-soil,667090.8034,9238795.499
3,pottery,non-soil,667068.1549,9238804.762
7,slag,non-soil,666918.1244,9239238.894
3,pottery,non-soil,667062.2819,9238811.552
-1,slag,non-soil,666937.4412,9239301.699
6,pottery,non-soil,667093.9576,9238787.701
3,pottery,non-soil,667046.1997,9238790.254
6,pottery,non-soil,667067.9529,9238772.851
4,pottery,non-soil,667070.401,9238770.931
-1,soil,soil,,
4,pottery,non-soil,667073.5752,9238761.697
3,pottery,non-soil,667420.2938,9238708.794
6,pottery,non-soil,667070.334,9238771.498
0,pottery,non-soil,667142.1016,9237777.142
6,pottery,non-soil,667074.4131,9238764.187
5,pottery,non-soil,667093.9515,9238792.292
6,pottery,non-soil,667093.7804,9238793.18
6,pottery,non-soil,667072.406,9238760.435
6,pottery,non-soil,667072.723,9238771.933
1,pottery,non-soil,667128.8437,9237801.321
3,pottery,non-soil,667273.7159,9238513.55
6,pottery,non-soil,667074.4152,9238770.386
1,pottery,non-soil,666948.438,9238702.73
-1,slag,non-soil,666931.4034,9239251.913
2,pottery,non-soil,667063.3484,9238771.49
5,pottery,non-soil,667073.8281,9238772.012
3,pottery,non-soil,667093.9231,9238859.676
6,pottery,non-soil,667068.5329,9238773.219
-1,soil,soil,,
3,pottery,non-soil,667351.6327,9238534.372
6,pottery,non-soil,667074.1104,9238768.313
6,pottery,non-soil,667071.3832,9238773.267
6,pottery,non-soil,667069.4747,9238805.16
3,pottery,non-soil,667106.5339,9238899.922
3,pottery,non-soil,667208.1174,9238147.314
-1,slag,non-soil,666934.8983,9239285.872
6,pottery,non-soil,667091.3049,9238788.108
3,pottery,non-soil,667134.1039,9238143.803
6,pottery,non-soil,667073.1143,9238762.355
-1,pottery,non-soil,667095.7596,9238795.135
6,pottery,non-soil,667094.3427,9238791.732
6,pottery,non-soil,667074.5528,9238765.536
5,pottery,non-soil,667072.3479,9238768.161
6,pottery,non-soil,667071.9861,9238771.632
6,pottery,non-soil,667073.6069,9238765.833
1,pottery,non-soil,667440.0133,9238749.222
3,pottery,non-soil,667180.2598,9238231.825
3,pottery,non-soil,667300.3656,9238441.571
6,pottery,non-soil,667074.9056,9238772.234
3,pottery,non-soil,667067.2698,9238814.472
6,pottery,non-soil,667071.6773,9238767.071
6,pottery,non-soil,667074.3697,9238769.426
6,pottery,non-soil,667071.7206,9238770.145
6,pottery,non-soil,667068.5592,9238768.573
5,pottery,non-soil,667095.6389,9238790.145
5,pottery,non-soil,667069.753,9238767.48
6,pottery,non-soil,667067.0408,9238771.107
4,pottery,non-soil,667064.4101,9238772.552
6,pottery,non-soil,667072.249,9238760.912
4,pottery,non-soil,667075.1925,9238770.418
5,pottery,non-soil,667065.3013,9238772.592
6,pottery,non-soil,667072.2067,9238768.976
3,pottery,non-soil,667108.9533,9238898.674
3,pottery,non-soil,667234.268,9238290.309
4,pottery,non-soil,667074.4899,9238768.671
6,pottery,non-soil,667070.8499,9238767.929
6,pottery,non-soil,667066.6394,9238791.659
-1,soil,soil,,
5,pottery,non-soil,667074.996,9238769.103
4,pottery,non-soil,667090.8821,9238794.268
3,pottery,non-soil,667103.6396,9238860.756
6,pottery,non-soil,667093.51,9238790.581
3,pottery,non-soil,667026.9627,9238724.316
6,pottery,non-soil,667073.8655,9238760.435
3,pottery,non-soil,667090.4206,9238863.603
6,pottery,non-soil,667073.4761,9238761.485
6,pottery,non-soil,667094.8886,9238786.808
4,pottery,non-soil,667068.8498,9238768.337
5,pottery,non-soil,667103.9212,9238692.691
4,pottery,non-soil,667066.8495,9238768.425
5,pottery,non-soil,667095.1446,9238794.38
6,pottery,non-soil,667093.9254,9238790.583
-1,slag,non-soil,666954.0385,9239312.887
5,pottery,non-soil,667096.0928,9238791.861
4,pottery,non-soil,667095.123,9238785.097
-1,soil,soil,,
5,pottery,non-soil,667070.1409,9238772.331
3,pottery,non-soil,667084.48,9238784.056
4,pottery,non-soil,667067.9741,9238767.515
-1,pottery,non-soil,667067.2549,9238805.653
6,pottery,non-soil,667064.7174,9238769.024
-1,pottery,non-soil,667103.7085,9238917.3
3,pottery,non-soil,667111.2577,9238892.624
6,pottery,non-soil,667067.1014,9238768.01
4,pottery,non-soil,667090.9847,9238793.049
7,soil,soil,667094.9185,9238672.354
4,pottery,non-soil,667065.6073,9238774.13
5,pottery,non-soil,667067.444,9238771.803
5,pottery,non-soil,667074.3853,9238770.775
-1,slag,non-soil,666955.3901,9239265.725
7,soil,soil,667092.3591,9238797.709
4,pottery,non-soil,667094.4736,9238794.996
6,pottery,non-soil,667069.8974,9238768.935
6,pottery,non-soil,667092.633,9238783.096
3,pottery,non-soil,667095.4005,9238860.999
3,pottery,non-soil,667046.1997,9238790.254
-1,slag,non-soil,666963.1744,9239251.586
6,pottery,non-soil,667090.4946,9238790.059
6,pottery,non-soil,667106.0555,9238688.043
5,pottery,non-soil,667094.4586,9238789.307
3,pottery,non-soil,667135.7562,9237990.168
5,pottery,non-soil,667072.6034,9238768.693
6,pottery,non-soil,667073.6638,9238768.661
3,pottery,non-soil,667029.2543,9238716.621
-1,soil,soil,667064.9304,9238773.357
3,pottery,non-soil,667204.5445,9238109.03
2,soil,soil,667070.1854,9238760.384
6,pottery,non-soil,667092.8965,9238790.285
5,pottery,non-soil,667062.7341,9238768.976
6,pottery,non-soil,667062.7678,9238770.547
3,pottery,non-soil,667134.5719,9238002.098
4,pottery,non-soil,667067.6506,9238767.939
1,pottery,non-soil,667155.8381,9237986.92
-1,slag,non-soil,666944.2964,9239264.95
6,pottery,non-soil,667066.7973,9238773.169
5,pottery,non-soil,667073.1168,9238769.825
5,pottery,non-soil,667072.6397,9238771.802
3,pottery,non-soil,667157.5842,9237973.575
6,pottery,non-soil,667094.0013,9238790.155
6,pottery,non-soil,667072.3726,9238760.345
4,pottery,non-soil,667092.0685,9238793.688
4,pottery,non-soil,667091.8653,9238786.7
3,pottery,non-soil,667116.7851,9238916.283
4,pottery,non-soil,667062.8371,9238771.654
1,pottery,non-soil,667056.7657,9238776.163
2,pottery,non-soil,667092.8455,9238789.968
3,pottery,non-soil,667186.093,9237729.953
6,pottery,non-soil,667072.6729,9238768.877
4,pottery,non-soil,667093.0913,9238793.397
4,pottery,non-soil,667073.819,9238771.78
-1,soil,soil,667050.8099,9238767.23
4,pottery,non-soil,667090.7268,9238792.526
7,soil,soil,667097.4812,9238676.633
4,pottery,non-soil,667093.1687,9238789.919
5,pottery,non-soil,667067.6834,9238767.68
3,pottery,non-soil,667116.2966,9238863.098
3,pottery,non-soil,667056.386,9238792.418
3,pottery,non-soil,666949.5181,9238702.641
5,pottery,non-soil,667072.9198,9238759.214
-1,slag,non-soil,666926.706,9239279.45
6,pottery,non-soil,667094.5294,9238792.621
5,pottery,non-soil,667066.531,9238769.2
-1,pottery,non-soil,667071.8387,9238771.901
4,pottery,non-soil,667068.8203,9238772.582
6,pottery,non-soil,667093.0919,9238795.649
6,pottery,non-soil,667073.0947,9238768.741
6,pottery,non-soil,667073.0164,9238768.654
3,pottery,non-soil,667084.661,9238860.031
3,pottery,non-soil,667068.5121,9238764.793
5,pottery,non-soil,667070.5385,9238768.728
-1,slag,non-soil,666959.6477,9239252.182
-1,pottery,non-soil,667063.8353,9238768.432
4,pottery,non-soil,667069.5026,9238804.588
6,pottery,non-soil,667073.2237,9238769.846
5,pottery,non-soil,667102.9846,9238787.486
5,pottery,non-soil,667095.3422,9238786.088
-1,pottery,non-soil,667062.1204,9238769.728
6,pottery,non-soil,667089.0016,9238788.375
-1,slag,non-soil,666963.4788,9239291.165
6,pottery,non-soil,667061.9484,9238770.368
6,pottery,non-soil,667064.9949,9238770.138
6,pottery,non-soil,667068.0071,9238803.271
3,pottery,non-soil,667136.6743,9237825.2
6,pottery,non-soil,667073.6778,9238769.211
0,pottery,non-soil,666949.4052,9238700.433
6,pottery,non-soil,667064.5611,9238774.246
-1,slag,non-soil,666935.6423,9239246.523
6,pottery,non-soil,667066.6394,9238791.659
-1,pottery,non-soil,667113.0685,9238854.03
6,pottery,non-soil,667089.1431,9238789.601
3,pottery,non-soil,667364.3078,9238624.177
4,pottery,non-soil,667088.462,9238783.538
6,pottery,non-soil,667062.593,9238773.243
3,pottery,non-soil,667164.4692,9238060.239
4,pottery,non-soil,667073.5566,9238772.115
6,pottery,non-soil,667073.203,9238769.702
-1,slag,non-soil,666929.5152,9239297.737
-1,soil,soil,,
-1,pottery,non-soil,667161.5249,9237757.396
6,pottery,non-soil,667095.4543,9238792.347
5,pottery,non-soil,667072.7951,9238772.13
4,pottery,non-soil,667075.2438,9238772.828
5,pottery,non-soil,667101.5031,9238696.013
6,pottery,non-soil,667095.6407,9238786.157
3,pottery,non-soil,667148.9105,9238043.294
6,pottery,non-soil,667065.9249,9238770.234
-1,pottery,non-soil,667073.7822,9238772.394
3,pottery,non-soil,667100.2129,9238902.741
4,pottery,non-soil,667093.847,9238791.097
-1,soil,soil,,
4,pottery,non-soil,667094.4153,9238788.073
-1,pottery,non-soil,667089.9075,9238783.361
5,pottery,non-soil,667093.1951,9238787.42
5,pottery,non-soil,667070.9088,9238761.834
5,pottery,non-soil,667095.5265,9238792.669
3,pottery,non-soil,667056.386,9238792.418
1,pottery,non-soil,667281.4896,9238342.779
4,pottery,non-soil,667065.3062,9238772.687
4,pottery,non-soil,667093.1553,9238790.553
7,soil,soil,667095.6208,9238880.737
4,pottery,non-soil,667071.5992,9238771.202
-1,slag,non-soil,666927.0232,9239256.537
5,pottery,non-soil,667073.9659,9238769.145
5,pottery,non-soil,667072.9866,9238769.541
7,soil,soil,667093.7979,9238673.818
6,pottery,non-soil,667073.9189,9238765.063
2,soil,soil,667093.7091,9238791.989
4,pottery,non-soil,667090.2125,9238786.246
5,pottery,non-soil,667090.8941,9238792.633
5,pottery,non-soil,667094.375,9238786.926
6,pottery,non-soil,667093.0263,9238793.654
3,pottery,non-soil,667123.8987,9238917.519
5,pottery,non-soil,667093.526,9238785.402
5,pottery,non-soil,667091.674,9238793.939
-1,metal,non-soil,667245.7687,9239128.121
4,pottery,non-soil,667090.1774,9238792.886
6,pottery,non-soil,667072.1283,9238766.468
-1,metal,non-soil,667269.5559,9239159.01
-1,soil,soil,667090.7686,9238797.455
5,pottery,non-soil,667093.291,9238788.829
5,pottery,non-soil,667072.7442,9238772.279
5,pottery,non-soil,667096.0232,9238789.638
4,pottery,non-soil,667065.5279,9238773.787
3,pottery,non-soil,667026.9627,9238724.316
6,pottery,non-soil,667090.8102,9238788.886
4,pottery,non-soil,667062.6947,9238772.343
3,pottery,non-soil,667218.4932,9238281.904
4,pottery,non-soil,667072.9047,9238760.11
6,pottery,non-soil,667089.9233,9238788.684
5,pottery,non-soil,667071.4447,9238768.332
-1,slag,non-soil,666923.0571,9239290.208
5,pottery,non-soil,667075.2048,9238771.942
3,pottery,non-soil,667283.0369,9238550.123
6,pottery,non-soil,667089.8969,9238784.053
5,pottery,non-soil,667090.4487,9238791.309
3,pottery,non-soil,667174.0813,9237717.144
3,pottery,non-soil,667349.6243,9238654.185
7,slag,non-soil,666932.644,9239302.289
5,pottery,non-soil,667074.4519,9238770.77
-1,slag,non-soil,666955.7787,9239277.614
5,pottery,non-soil,667064.2817,9238773.059
7,slag,non-soil,666922.3721,9239288.057
6,pottery,non-soil,667070.7545,9238768.852
3,pottery,non-soil,667143.7719,9237674.723
4,pottery,non-soil,667091.979,9238787.461
4,pottery,non-soil,667065.4146,9238772.568
5,pottery,non-soil,667071.1652,9238767.213
5,pottery,non-soil,667070.6695,9238768.234
3,pottery,non-soil,667205.6286,9238149.623
6,pottery,non-soil,667074.0663,9238763.221
5,pottery,non-soil,667072.2797,9238769.178
5,pottery,non-soil,667071.3975,9238768.305
-1,metal,non-soil,667274.562,9239107.401
7,slag,non-soil,666931.9839,9239311.031
-1,pottery,non-soil,667071.2037,9238767.066
6,pottery,non-soil,667091.0696,9238790.57
6,pottery,non-soil,667065.365,9238773.717
4,pottery,non-soil,667089.3407,9238790.793
5,pottery,non-soil,667073.6279,9238768.603
4,pottery,non-soil,667092.5688,9238794.437
6,pottery,non-soil,667070.3997,9238805.33
-1,metal,non-soil,667283.3526,9239166.223
5,pottery,non-soil,667110.964,9238700.573
7,soil,soil,666943.783,9238701.373
4,pottery,non-soil,667067.2486,9238769.78
3,pottery,non-soil,667098.4468,9238888.883
3,pottery,non-soil,667161.9164,9237926.498
5,pottery,non-soil,667089.8895,9238788.538
4,pottery,non-soil,667070.2429,9238769.867
3,pottery,non-soil,667234.797,9238276.628
6,pottery,non-soil,667095.1623,9238787.35
4,pottery,non-soil,667094.5899,9238790.246
4,pottery,non-soil,667091.2405,9238790.928
-1,soil,soil,,
4,pottery,non-soil,667092.5054,9238789.68
3,pottery,non-soil,667116.4007,9238914.131
6,pottery,non-soil,667089.5785,9238791.939
1,pottery,non-soil,667029.2543,9238716.621
-1,slag,non-soil,666955.9597,9239252.076
6,pottery,non-soil,667091.2724,9238790.165
5,pottery,non-soil,667091.4133,9238786.092
-1,pottery,non-soil,667387.2723,9238603.941
-1,slag,non-soil,666918.8668,9239318.476
5,pottery,non-soil,667091.06,9238786.697
7,soil,soil,667096.5698,9238881.018
3,pottery,non-soil,667201.5481,9238134.198
-1,pottery,non-soil,667068.5035,9238807.885
5,pottery,non-soil,667072.849,9238767.602
2,soil,soil,667093.4917,9238788.389
4,pottery,non-soil,667091.098,9238794.412
3,pottery,non-soil,667046.1997,9238790.254
1,pottery,non-soil,667386.4072,9238577.408
6,pottery,non-soil,667043.2058,9238777.96
4,pottery,non-soil,667072.1359,9238762.079
5,pottery,non-soil,667090.2463,9238793.81
5,pottery,non-soil,667106.3888,9238690.85
3,pottery,non-soil,667436.1108,9238638.952
-1,slag,non-soil,666941.2818,9239263.175
6,pottery,non-soil,667094.3517,9238783.682
5,pottery,non-soil,667095.3442,9238791.121
6,pottery,non-soil,667063.4571,9238771.308
4,pottery,non-soil,667092.6236,9238783.126
-1,pottery,non-soil,667101.3538,9238892.185
5,pottery,non-soil,667093.0508,9238785.034
-1,pottery,non-soil,667073.8634,9238769.739
7,slag,non-soil,666961.9609,9239319.985
6,pottery,non-soil,667068.5674,9238812.534
0,pottery,non-soil,667355.3978,9238567.364
5,pottery,non-soil,667089.8257,9238791.857
4,pottery,non-soil,667071.7024,9238766.495
5,pottery,non-soil,667067.7781,9238768.816
7,soil,soil,667096.9017,9238797.038
6,pottery,non-soil,667090.1764,9238790.863
6,pottery,non-soil,667095.3847,9238792.898
-1,pottery,non-soil,667102.8756,9238922.374
7,soil,soil,666946.7637,9238699.232
